Tree_ID,X,Y,Z,Crown_Diameter_m,height_m
2318,2613173.14877193,1266644.8112280702,276.02,6.02,9.2
2319,2613393.021868132,1266580.8557142855,275.64,5.38,10.87
2320,2612571.7737209303,1266279.4653488372,275.79,3.7,7.47
2321,2612356.0785245905,1266420.4470491805,275.57,4.41,5.84
2322,2613300.378095238,1266039.0164285714,274.58,5.17,8.36
2323,2612702.413255814,1266169.4769767444,278.36,3.7,9.82
2324,2613417.845223881,1266229.33119403,275.07,4.62,8.44
2325,2613431.297407408,1266033.3774074074,274.83,6.56,13.65
2326,2613097.3666666667,1266461.95,276.22,6.91,8.07
2327,2613163.40010101,1266506.761919192,274.61,5.61,6.66
2328,2613097.6073913043,1266384.765652174,277.45,3.83,8.89
2329,2612724.1617391305,1266223.6297826087,274.82,5.41,6.59
2330,2613191.0914925374,1266383.6446268656,275.04,4.62,7.16
2331,2613152.896849315,1266734.6384931507,274.72,4.82,8.78
2332,2612791.592380953,1266102.974761905,278.12,3.66,7.7
2333,2613416.6943478263,1266581.8091304349,274.64,5.41,15.8
2334,2613064.61818792,1266466.4223489934,274.49,6.89,6.57
2335,2613486.6377064222,1266588.1663302754,275.9,5.89,18.86
2336,2613174.3009589044,1266846.8782191782,276.07,4.82,10.31
2337,2612281.756071429,1266501.445,274.69,4.22,5.79
2338,2612859.6428089887,1266962.401460674,276.48,5.32,11.24
2339,2612779.1733333333,1266456.431111111,274.5,5.35,6.0
2340,2613221.322432433,1266395.7389189189,274.54,4.85,6.89
2341,2612973.406393443,1266612.2585245902,274.51,4.41,6.94
2342,2613459.9359183675,1266535.9373469388,275.22,5.59,10.49
2343,2613387.995263158,1266291.497631579,274.73,4.92,5.64
2344,2612933.7601298704,1266917.1414285714,275.75,4.95,10.22
2345,2613273.687413793,1266399.8070689656,274.53,6.08,15.81
2346,2613146.8344444446,1266703.1116666668,274.5,4.79,8.33
2347,2612215.320379747,1266303.24721519,274.68,5.01,1.69
2348,2613489.894310345,1266679.9148275864,274.59,6.08,17.08
2349,2612888.584029851,1266001.428208955,275.92,4.62,6.92
2350,2613202.6464102566,1266712.7623076923,274.94,3.52,9.09
2351,2613383.3598795184,1266218.316987952,274.56,5.14,5.64
2352,2612195.160588236,1266913.8229411766,275.01,5.2,8.64
2353,2613237.0596428574,1266003.1860714287,275.96,4.22,12.08
2354,2613458.89,1266004.0007692308,275.05,4.55,inf
2355,2613198.9971428574,1266712.6682142855,274.81,4.22,8.84
2356,2612776.5823076926,1266461.4315384617,275.77,4.55,6.9
2357,2612558.135762712,1266400.2733898305,275.94,4.33,7.54
2358,2612126.7746153846,1266471.5892307693,284.59,2.88,14.24
2359,2613326.618,1266781.442,274.67,6.31,19.28
2360,2613267.883975904,1266851.7748192772,275.14,5.14,8.75
2361,2613366.5983333336,1266655.028333333,275.53,3.91,19.03
2362,2613320.9716326534,1266585.5342857144,275.05,5.59,15.73
2363,2613131.459620253,1266388.582658228,274.46,5.01,6.39
2364,2612459.634047619,1266420.7664285714,274.79,5.17,6.32
2365,2613419.515,1266772.356764706,277.99,4.65,27.4
2366,2613258.3087500003,1266743.81375,274.49,5.05,8.64
2367,2613193.941948052,1266717.4336363636,274.58,4.95,8.76
2368,2613173.458421053,1266767.2910526316,274.44,5.5,8.54
2369,2613389.757088608,1266502.658607595,274.45,5.01,7.03
2370,2613441.2634177217,1266772.652278481,276.36,5.01,25.84
2371,2613089.145434783,1266409.9776086956,274.39,5.41,5.84
2372,2613150.556666666,1266738.278333333,275.16,4.37,9.21
2373,2613227.093703704,1266644.245925926,274.63,4.15,7.63
2374,2613418.945944056,1266479.0525174823,274.29,6.75,6.74
2375,2612281.2314634146,1266477.1797560975,278.38,3.61,8.96
2376,2612386.4122222224,1266400.97,275.0,3.78,5.37
2377,2613441.187619048,1266545.814047619,274.36,5.17,9.78
2378,2612256.8210344827,1266504.845862069,277.54,5.26,7.98
2379,2613182.397936508,1266402.3080952382,274.3,4.48,6.46
2380,2612544.120769231,1266298.0828205128,276.78,3.52,8.44
2381,2613237.673950617,1266368.557654321,274.45,5.08,13.16
2382,2612589.7369387755,1266939.9781632654,275.08,3.95,13.44
2383,2613140.4061290324,1266490.7312903227,274.34,5.44,6.19
2384,2613267.612972973,1266838.6645945946,276.1,4.85,9.71
2385,2613316.0983333336,1266586.211666667,275.23,4.37,15.38
2386,2612243.313076923,1266435.121282051,279.42,3.52,8.74
2387,2613339.601111111,1266674.1311111113,274.38,5.35,15.55
2388,2612197.2314634146,1266409.4480487804,278.78,3.61,7.46
2389,2612826.0338356164,1266966.8987671237,274.6,4.82,9.54
2390,2613325.024057972,1266324.935942029,274.28,6.63,5.06
2391,2613055.131758242,1266392.0205494503,274.37,5.38,6.5
2392,2613395.636621622,1266445.4652702704,274.39,6.86,5.72
2393,2612856.123333333,1266950.1900000002,274.4,4.89,9.23
2394,2613098.685,1266445.265,274.27,5.64,5.82
2395,2612563.793846154,1266939.121282051,274.97,4.98,12.82
2396,2612233.693921569,1266481.020980392,279.15,4.03,9.23
2397,2613251.797079646,1266714.2868141592,274.42,6.0,8.32
2398,2613193.3619101127,1266451.6879775282,274.26,5.32,6.91
2399,2613312.3797959187,1266585.712857143,275.09,3.95,13.3
2400,2613064.3056626506,1266428.28686747,274.89,5.14,6.34
2401,2613369.585876289,1266751.3431958763,274.35,5.56,17.27
2402,2613218.717956989,1266433.5861290323,274.36,5.44,6.69
2403,2612345.986153846,1266392.771923077,274.93,4.07,4.41
2404,2613145.154957265,1266486.352051282,274.24,6.1,6.17
2405,2613495.743211009,1266516.1342201836,274.31,5.89,8.71
2406,2612850.79,1266994.6033333335,274.98,3.78,9.48
2407,2613460.621578948,1266470.9015789474,274.31,5.5,7.97
2408,2613395.042173913,1266392.5917391304,274.35,5.41,5.24
2409,2612778.4147524755,1266999.7185148515,274.28,5.67,21.22
2410,2613037.9733333336,1266860.903333333,277.96,3.39,11.91
2411,2613175.3387179486,1266413.005897436,274.25,6.1,6.45
2412,2612564.699090909,1266284.8336363635,276.27,4.18,7.92
2413,2613138.231772152,1266872.9813924052,275.36,5.01,9.73
2414,2613302.903157895,1266031.708157895,274.34,4.92,8.38
2415,2612924.183577982,1266927.579174312,275.41,5.89,9.43
2416,2612789.8353125,1266971.1246875,274.28,4.51,9.16
2417,2613015.088529412,1266867.261176471,275.29,4.65,9.13
2418,2612692.6458139536,1266201.221162791,276.92,3.7,8.71
2419,2612918.0490909093,1266618.176060606,275.2,4.58,7.28
2420,2612281.4662711867,1266448.2733898305,275.96,4.33,6.08
2421,2613482.4845945947,1266546.5564864865,274.37,4.85,10.24
2422,2613195.123333333,1266429.7633333334,274.69,4.89,6.95
2423,2612221.408518519,1266332.0885185185,274.88,5.08,2.42
2424,2613491.225766424,1266520.4678102192,274.16,6.6,8.77
2425,2613230.698139535,1266298.6804651164,274.32,5.23,12.7
2426,2613071.89,1266423.098169014,275.1,4.75,6.56
2427,2613379.787058824,1266581.0552941177,275.55,3.29,8.87
2428,2613212.7233333336,1266507.908888889,274.66,5.35,7.07
2429,2613486.384680852,1266507.4636170217,274.25,5.47,9.18
2430,2612855.171690141,1266996.3587323944,274.37,4.75,8.85
2431,2613395.074615385,1266623.7084615384,274.36,4.55,17.64
2432,2613466.484736842,1266535.27,274.3,5.5,9.56
2433,2613288.2579245283,1266539.541698113,275.61,4.11,8.84
2434,2613338.3165734266,1266396.674895105,274.14,6.75,5.14
2435,2612767.3445454547,1266489.960909091,274.57,4.18,5.99
2436,2613320.4051515157,1266313.5321212122,274.46,4.58,5.44
2437,2612880.2746153846,1266239.4353846156,277.46,2.88,6.4
2438,2613057.871927711,1266851.8953012049,275.47,5.14,9.6
2439,2613174.9447945207,1266734.7960273973,274.27,4.82,8.47
2440,2613409.204814815,1266547.147160494,274.22,7.18,8.16
2441,2613485.298450704,1266600.2390140847,274.43,4.75,17.21
2442,2613048.14,1266369.177142857,275.05,3.66,6.62
2443,2613467.2482089554,1266613.3908955224,275.52,4.62,18.54
2444,2612887.095479452,1266916.076849315,274.46,4.82,9.56
2445,2612838.967777778,1266992.247777778,274.82,3.78,9.34
2446,2613283.5978651685,1266625.2273033708,274.55,5.32,7.8
2447,2612478.963170732,1266756.4846341463,276.62,3.61,9.05
2448,2612610.6275,1266243.595,276.54,3.57,7.92
2449,2613258.39,1266762.771754386,276.24,4.26,10.29
2450,2612973.51295082,1266041.0372131148,276.64,4.41,8.33
2451,2613477.431666666,1266597.6283333334,274.67,4.37,17.7
2452,2612397.29,1266392.97,276.12,4.18,6.33
2453,2613271.804473684,1266675.2015789477,275.24,4.92,8.71
2454,2613107.241851852,1266876.7551851852,275.26,4.15,9.53
2455,2613495.7298058253,1266740.5942718447,274.27,5.73,23.46
2456,2613273.89,1266529.7963513513,274.05,6.86,6.89
2457,2612872.5668292684,1266818.5029268293,274.59,5.11,9.13
2458,2613401.904423077,1266396.0459615386,274.12,5.75,5.21
2459,2612904.29,1266614.9811111111,275.7,3.78,7.77
2460,2613155.736153846,1266669.9738461538,274.02,4.98,7.54
2461,2612966.270952381,1266044.7842857144,276.59,3.66,7.91
2462,2612227.7415625,1266475.0309375,283.67,4.51,13.62
2463,2612925.1130769234,1266911.7084615384,274.58,4.55,9.09
2464,2612610.245555556,1266255.27,275.73,3.78,7.32
2465,2613354.852264151,1266585.3294339622,274.04,5.81,7.43
2466,2613491.9547058824,1266764.1523529412,274.11,5.2,23.07
2467,2612370.4884848488,1266959.7290909092,274.16,6.48,7.89
2468,2613348.5983333336,1266392.945,274.91,4.79,5.82
2469,2613476.688245614,1266763.9121052632,274.43,4.26,23.78
2470,2612264.575714286,1266469.412857143,278.42,3.34,8.73
2471,2612884.2635632185,1266938.9148275864,274.16,5.26,9.94
2472,2612229.443571429,1266590.57,277.98,2.99,8.58
2473,2612854.987826087,1266985.5917391304,275.18,3.83,9.81
2474,2613268.9975949368,1266721.082658228,274.66,5.01,8.93
2475,2613201.739056604,1266646.2067924528,274.09,5.81,7.19
2476,2613360.265,1266350.993076923,274.09,5.75,5.12
2477,2613487.1239449545,1266740.725963303,274.2,5.89,23.57
2478,2613289.0851219515,1266624.7895121952,274.67,5.11,7.93
2479,2613350.669411765,1266712.981764706,276.58,3.29,19.28
2480,2613477.416946108,1266193.860419162,274.75,7.29,14.03
2481,2612352.486153846,1266448.9353846156,275.54,4.07,6.43
2482,2612616.515,1266250.5179166668,276.82,3.91,8.45
2483,2613201.5775,1266626.368611111,275.32,4.79,8.08
2484,2613074.196451613,1266468.0458064517,273.92,6.28,5.81
2485,2613340.775416666,1266543.3616666668,275.11,5.53,8.15
2486,2613389.14,1266165.51,275.99,3.99,7.07
2487,2612233.89,1266434.1506451613,278.5,3.14,8.03
2488,2613182.6167441863,1266873.331627907,274.47,5.23,8.55
2489,2613315.1508695656,1266294.6895652174,274.56,5.41,5.42
2490,2613341.206326531,1266077.0802040815,275.8,3.95,7.58
2491,2613378.807293233,1266469.6790225564,273.91,6.51,5.8
2492,2612913.370916031,1266941.2684732825,274.26,6.46,8.59
2493,2613250.262340425,1266432.2934042553,274.04,5.47,6.61
2494,2612904.531509434,1266923.8341509434,274.79,4.11,9.36
2495,2612295.54,1266156.586666667,282.37,3.09,7.66
2496,2613378.7073913044,1266302.2873913045,273.87,6.05,4.21
2497,2612295.8562162165,1266518.1645945946,273.89,4.85,4.74
2498,2612906.2804761906,1266939.000952381,274.24,8.18,8.87
2499,2612585.7081818185,1266271.7063636363,276.13,3.74,7.68
2500,2613443.8956179777,1266244.4969662922,275.56,5.32,12.3
2501,2612658.595882353,1266223.4523529413,277.35,3.29,9.28
2502,2613463.174883721,1266777.5525581397,275.02,5.23,24.13
2503,2612666.9995890413,1266319.9604109589,275.5,4.82,6.7
2504,2612737.2763636364,1266171.3540909092,276.28,3.74,7.24
2505,2613036.304772727,1266386.8427272728,274.66,5.29,6.53
2506,2613169.8795833336,1266844.4554166668,275.79,3.91,10.06
2507,2613444.449322034,1266589.4683050849,274.06,4.33,17.59
2508,2613316.253207547,1266499.1643396227,274.0,5.81,8.97
2509,2613264.1492592595,1266720.620925926,274.76,5.86,8.77
2510,2613319.209277109,1266289.6181927712,274.52,5.14,5.37
2511,2613470.548450704,1266600.8974647888,274.2,6.72,17.42
2512,2613057.60875,1266464.7575,274.4,3.91,6.17
2513,2613231.377179487,1266582.5828205128,274.37,4.98,6.93
2514,2613165.176764706,1266006.900882353,275.42,4.65,12.19
2515,2613312.860588236,1266052.9082352945,275.14,4.65,16.28
2516,2613334.192419355,1266543.1788709678,275.32,6.28,8.79
2517,2613413.5255932203,1266237.6038983052,273.92,4.33,6.85
2518,2612345.310731708,1266956.9602439024,274.14,5.11,7.97
2519,2613448.646,1266456.466,273.76,6.31,6.77
2520,2612555.470357143,1266942.8467857144,273.81,5.97,12.21
2521,2613150.499090909,1266003.6881818182,274.81,4.18,10.42
2522,2613293.02768116,1266670.0844927535,275.44,4.69,8.77
2523,2613420.5995238097,1266545.5890476191,274.33,5.78,8.64
2524,2613379.9244827586,1266648.3631034484,276.82,4.3,20.19
2525,2613165.8983333334,1266878.1783333337,275.48,4.37,9.74
2526,2612497.2739285715,1266328.3467857144,275.68,4.22,6.62
2527,2613222.07939394,1266835.8654545457,275.04,4.58,8.93
2528,2613461.5485365856,1266783.338292683,277.13,3.61,26.11
2529,2613219.95875,1266673.266875,274.24,7.14,7.78
2530,2612730.62,1266175.75,276.66,3.99,7.55
2531,2613492.663809524,1266704.3914285714,273.89,5.17,21.96
2532,2612273.2627272727,1266399.3472727274,273.99,5.92,2.86
2533,2613488.6810447765,1266575.1595522389,274.67,4.62,17.4
2534,2612834.6291304347,1266991.961304348,274.94,4.69,9.39
2535,2613385.896666667,1266497.55,273.83,4.89,6.15
2536,2613277.771889764,1266484.507007874,273.78,6.36,11.35
2537,2613472.4525,1266502.62625,274.01,5.05,8.73
2538,2613426.1943478263,1266794.2547826087,277.74,3.83,27.15
2539,2613078.6434246576,1266422.9330136988,274.53,4.82,6.03
2540,2612480.713529412,1266087.2954901962,281.96,4.03,18.23
2541,2613365.6496899226,1266434.9304651164,273.83,6.41,5.52
2542,2613147.047608696,1266503.4395652174,273.86,5.41,5.87
2543,2613306.520434783,1266543.1895652174,273.88,5.41,14.68
2544,2613236.165362319,1266582.490289855,274.53,4.69,7.02
2545,2612766.3488235297,1266997.281764706,273.93,5.2,20.54
2546,2612462.89,1266086.626818182,281.37,3.74,12.47
2547,2612331.9292156864,1266375.0896078432,275.26,4.03,4.14
2548,2612710.782857143,1266189.189047619,276.17,3.66,7.68
2549,2613399.150416666,1266266.059583333,275.37,3.91,7.33
2550,2613123.4443478263,1266495.968550725,273.75,6.63,5.62
2551,2613481.9074418605,1266538.6979069768,274.04,5.23,9.32
2552,2612877.931666666,1266818.345,274.52,4.37,9.16
2553,2613256.382753623,1266768.0555072464,275.73,4.69,9.75
2554,2612377.751111111,1266960.7533333334,273.76,5.35,7.57
2555,2613331.150416666,1266828.7366666668,274.76,5.53,21.98
2556,2613330.1031147544,1266076.1847540983,274.79,4.41,6.94
2557,2613198.124375,1266511.3460416668,273.79,5.53,6.05
2558,2613215.963770492,1266362.8896721313,274.55,4.41,6.89
2559,2613297.51962963,1266398.3539506174,273.74,5.08,5.15
2560,2613484.823333333,1266574.903333333,273.98,4.89,16.87
2561,2613037.89,1266876.5775757576,274.32,4.58,8.31
2562,2612800.238837209,1266280.9769767444,276.92,3.7,7.84
2563,2613300.940458716,1266454.8819266057,273.73,5.89,11.11
2564,2613289.1240425534,1266431.1019148936,274.61,3.87,15.43
2565,2613187.360588236,1266632.2538235297,273.7,4.65,6.56
2566,2613303.1992105264,1266579.708157895,274.06,4.92,8.11
2567,2612614.511621622,1266243.5024324325,276.7,3.43,8.24
2568,2612232.1633333336,1266919.6166666667,273.71,4.89,7.45
2569,2612290.294109589,1266529.5015068494,273.7,6.82,4.33
2570,2612546.434554456,1266938.4759405942,273.75,5.67,12.38
2571,2613258.8534146342,1266854.4358536587,274.56,3.61,7.96
2572,2612225.659230769,1266832.787948718,291.54,3.52,24.52
2573,2613231.350227273,1266328.535909091,273.72,5.29,14.17
2574,2613307.9190697675,1266721.0583720931,273.75,5.23,7.69
2575,2613058.9542857143,1266425.612857143,274.5,4.72,6.2
2576,2612235.704814815,1266385.9125925926,274.93,4.15,3.53
2577,2613352.974269663,1266496.867752809,274.03,5.32,6.28
2578,2612871.4643243244,1266957.184864865,275.13,4.85,10.04
2579,2613219.14,1266855.1116666668,278.62,3.39,12.44
2580,2612857.5045833336,1266958.1741666668,275.9,3.91,11.03
2581,2613372.19,1266496.117368421,273.67,5.5,5.95
2582,2613380.5137623763,1266261.258118812,273.74,5.67,4.65
2583,2612904.873050848,1266905.6801694916,275.15,4.33,9.89
2584,2613380.707647059,1266384.7111764706,273.83,5.2,4.71
2585,2613072.3525,1266853.395,276.39,3.57,10.33
2586,2613454.4525,1266535.5459615386,275.13,5.75,10.52
2587,2612285.556666666,1266462.5315384616,277.31,3.52,7.72
2588,2613325.018205128,1266555.07,273.62,4.98,13.5
2589,2612555.841807229,1266946.413373494,273.64,5.14,12.14
2590,2613096.0534615386,1266424.7238461538,274.67,5.75,6.19
2591,2612473.3200000003,1266250.51,277.99,3.99,7.41
2592,2612963.3758490565,1266899.2303773586,275.79,5.81,9.88
2593,2612992.14,1266497.1645945946,273.7,4.85,5.5
2594,2612460.1617391305,1266393.7004347828,277.19,3.83,8.3
2595,2613029.068571429,1266362.8914285714,275.15,4.22,6.71
2596,2613298.772075472,1266845.8388679246,275.88,5.81,20.34
2597,2613488.195555556,1266607.22,273.61,5.35,16.36
2598,2613458.453492064,1266216.8477777778,273.73,4.48,11.48
2599,2613226.261212121,1266716.3124242425,274.13,4.58,8.25
2600,2613442.851111111,1266761.1255555556,273.65,5.35,23.31
2601,2613473.507647059,1266554.0994117649,273.65,5.2,9.75
2602,2612202.9284615386,1266409.445,278.25,4.07,6.84
2603,2612508.060940171,1266953.2195726496,273.6,6.1,9.58
2604,2612936.196122449,1266921.457755102,274.18,5.59,8.55
2605,2613403.6513636364,1266807.001818182,275.34,3.74,24.52
2606,2613284.93,1266700.0633333337,273.6,4.89,7.48
2607,2613494.86260274,1266596.741232877,274.28,4.82,16.89
2608,2613211.166785714,1266296.8289285714,274.85,4.22,14.73
2609,2613345.556666666,1266496.1159770116,273.7,5.26,5.94
2610,2613285.8948076926,1266475.57,273.47,5.75,14.38
2611,2613460.484339623,1266791.202075472,277.41,4.11,26.44
2612,2613254.808803419,1266370.9546153846,273.73,6.1,14.52
2613,2613453.502244898,1266776.9475510204,277.9,3.95,27.27
2614,2613489.068082192,1266511.3165753426,273.61,4.82,8.71
2615,2612981.7801098903,1266832.8447252747,273.62,5.38,7.52
2616,2612161.4240909093,1266417.4563636363,280.5,3.74,8.26
2617,2613282.40948052,1266392.3816883117,274.27,4.95,14.9
2618,2612523.7851612903,1266311.384516129,275.99,4.44,7.41
2619,2613407.5780733945,1266641.258073395,273.49,5.89,17.21
2620,2613379.038514852,1266535.862079208,273.52,5.67,6.53
2621,2613353.825,1266437.385,273.57,5.64,4.9
2622,2612991.832528736,1266869.9952873564,273.52,5.26,7.49
2623,2613325.992564102,1266815.0315384616,274.73,3.52,20.42
2624,2612408.4537254903,1266975.457254902,273.47,5.7,7.23
2625,2613337.063076923,1266072.5026923078,275.04,4.07,7.22
2626,2613453.845882353,1266472.957254902,273.61,5.7,7.19
2627,2613429.0240206188,1266544.1370103094,273.59,5.56,8.08
2628,2613269.5302439025,1266615.5212195122,274.5,5.11,7.29
2629,2612983.335945946,1266036.4213513513,276.28,3.43,8.5
2630,2612550.6154901963,1266933.1386274511,275.78,4.03,12.97
2631,2612849.244651163,1266954.273488372,273.46,5.23,8.85
2632,2613378.29,1266172.77,273.79,5.92,4.82
2633,2613332.441724138,1266070.3372413793,274.88,4.3,6.95
2634,2613228.0540625,1266775.5934375,273.57,4.51,7.53
2635,2613182.7884375,1266868.7340625,274.47,4.51,8.4
2636,2613053.9664705885,1266859.0758823531,275.48,5.2,9.65
2637,2613286.170612245,1266500.2434693878,273.38,5.59,13.22
2638,2613158.811875,1266797.497083333,274.16,5.53,8.35
2639,2613091.163809524,1266874.4985714287,277.76,3.66,11.81
2640,2613407.04625,1266588.4325,273.57,5.05,15.71
2641,2613178.9328571428,1266659.7985714287,277.31,3.34,10.68
2642,2612410.055048544,1266954.3466990292,273.31,5.73,7.28
2643,2613308.3998039216,1266459.4719607844,273.54,5.7,7.56
2644,2612882.028888889,1266975.108888889,273.86,5.35,8.38
2645,2613414.749154929,1266532.8728169014,273.55,4.75,7.31
2646,2613274.586721312,1266487.9552459016,273.36,4.41,7.54
2647,2613278.783258427,1266675.7778651686,274.46,5.32,7.77
2648,2613125.510689656,1266872.4062068963,274.98,4.3,8.99
2649,2612354.983023256,1266432.0118604652,275.08,3.7,5.51
2650,2613301.840819672,1266391.8978688526,274.59,4.41,5.6
2651,2612215.925714286,1266524.8557142855,277.86,2.99,8.25
2652,2612872.765,1266970.32,275.24,3.74,10.0
2653,2612258.3373684213,1266407.9121052632,276.0,4.26,5.02
2654,2613281.791869159,1266533.1260747665,273.44,5.84,6.28
2655,2613266.3525,1266583.5762500002,273.4,5.05,6.47
