Tree_ID,X,Y,Z,Crown_Diameter_m
2334,2612958.541764706,1266839.6682352943,275.32,6.58
2335,2612964.7815151517,1266606.617878788,275.32,4.58
2336,2612975.831298701,1266788.0085714287,275.32,4.95
2337,2612199.1770588234,1266978.8682352942,275.29,5.2
2338,2612863.6691566263,1266818.781807229,275.29,7.27
2339,2612469.3200958464,1266916.148690096,275.28,9.98
2340,2612564.73,1266847.155,275.28,2.52
2341,2612605.4958536583,1266247.7263414634,275.28,3.61
2342,2612637.176511628,1266223.8823255815,275.28,3.7
2343,2612926.0733962264,1266944.2686792454,275.28,4.11
2344,2612150.77,1266790.455,275.27,5.64
2345,2612628.9592682924,1266795.122682927,275.27,5.11
2346,2612655.0883333334,1266833.6514285714,275.27,5.17
2347,2613308.086521739,1266777.036521739,275.27,4.69
2348,2612439.499680851,1266937.43106383,275.26,7.74
2349,2612625.1845454546,1266164.7981818183,275.26,4.18
2350,2612747.1234210525,1266325.5536842106,275.26,4.92
2351,2612962.0129787237,1266622.925744681,275.26,5.47
2352,2613182.10368421,1266779.0536842106,275.26,4.92
2353,2613376.208313253,1266600.1553012049,275.26,7.27
2354,2613488.486321839,1266555.5713793105,275.26,7.44
2355,2612423.399230769,1266939.2415384615,275.25,4.55
2356,2612512.6177450977,1266870.8986274512,275.25,8.06
2357,2613183.041764706,1266991.780980392,276.1,5.7
2358,2613320.202463768,1266767.5872463768,275.24,4.69
2359,2612756.1971140937,1266883.4961073827,275.23,6.89
2360,2613325.411553398,1266721.6867961166,275.23,5.73
2361,2612315.9094117647,1266474.7270588237,275.22,3.29
2362,2613030.0598780485,1266800.842195122,275.22,7.23
2363,2613127.376478873,1266995.8405633804,275.22,4.75
2364,2612420.40972028,1266941.0485314685,275.21,6.75
2365,2613101.38,1266306.33,275.21,2.11
2366,2613284.3371428573,1266725.03,275.21,4.72
2367,2612472.38,1266939.83,275.2,2.11
2368,2612695.010733945,1266253.9836697248,275.2,5.89
2369,2612940.5660465118,1266612.8009302327,275.2,5.23
2370,2612964.262352941,1266584.9770588237,275.2,4.65
2371,2612699.9283193275,1266697.0337815126,275.19,6.15
2372,2612738.4633333334,1266781.1276190476,275.19,7.76
2373,2612945.3589156624,1266985.706506024,275.19,5.14
2374,2613164.208740157,1266890.142992126,275.19,6.36
2375,2612561.9205405405,1266403.471891892,275.18,4.85
2376,2612850.8727184464,1266903.6916504856,275.18,5.73
2377,2612919.2056578947,1266872.0043421052,275.18,6.96
2378,2613438.1684615384,1266550.1146153847,275.18,6.43
2379,2613477.330757576,1266541.6784848485,275.18,6.48
2380,2612632.1496078437,1266093.2466666668,275.17,4.03
2381,2612653.8343795617,1266812.791678832,275.17,6.6
2382,2612654.938641975,1266794.8207407407,275.17,5.08
2383,2613279.389259259,1266666.7790740742,275.17,5.86
2384,2613456.308010471,1266544.7841884815,275.17,7.8
2385,2613478.3210569103,1266504.1775609758,275.17,6.26
2386,2612144.895625,1266932.0904166668,275.16,5.53
2387,2612383.700422535,1266937.7067605634,275.16,4.75
2388,2613098.8713793103,1266809.5110344829,275.16,5.26
2389,2612607.9657142856,1266664.9371428571,275.15,4.72
2390,2613032.202463768,1266765.8698550726,275.15,4.69
2391,2613257.838,1266580.536,275.15,6.31
2392,2613290.7558741258,1266836.8282517483,275.15,6.75
2393,2613365.4896491226,1266575.4396491228,275.15,4.26
2394,2613494.1959340656,1266531.003076923,275.15,5.38
2395,2612175.572028985,1266867.6959420291,275.14,4.69
2396,2612516.9577777777,1266708.691111111,275.14,5.35
2397,2613293.88,1266675.08,275.14,2.39
2398,2612931.1826315788,1266740.48,275.13,5.5
2399,2613225.604637681,1266844.2104347828,275.13,6.63
2400,2613245.540714286,1266772.2183928571,275.13,5.97
2401,2612165.904509804,1266861.0701960784,275.12,4.03
2402,2612378.9976470587,1266933.771176471,275.12,3.29
2403,2612858.508787879,1266888.186060606,275.11,4.58
2404,2613091.6907476634,1266838.4071028037,275.11,5.84
2405,2613130.868636364,1266727.1481818182,275.11,5.29
2406,2612692.08625,1266695.355,275.1,5.05
2407,2613398.6795867765,1266587.84446281,275.1,6.21
2408,2612478.523939394,1266472.55979798,275.09,5.61
2409,2612915.3615789474,1266983.3589473686,275.09,7.78
2410,2612964.333703704,1266579.2898765432,275.09,5.08
2411,2613302.4361224486,1266779.0391836734,275.09,3.95
2412,2612110.373243243,1266932.667837838,275.08,4.85
2413,2612114.7513592234,1266955.725631068,275.08,5.73
2414,2612704.4592682924,1266181.616585366,275.08,3.61
2415,2613045.5192857143,1266760.3264285717,275.08,6.68
2416,2613316.68,1266761.8425,275.08,3.57
2417,2613327.239375,1266750.79875,275.08,3.19
2418,2612485.333703704,1266933.9614814816,275.07,6.56
2419,2612680.4707407407,1266830.9096296297,275.06,6.56
2420,2612107.1776190475,1266972.5165079366,275.05,4.48
2421,2612848.919473684,1266883.3326315791,275.05,5.5
2422,2612202.977457627,1266885.51220339,275.04,4.33
2423,2612636.9807462688,1266780.445671642,275.04,4.62
2424,2613238.4579569893,1266878.870322581,275.04,5.44
2425,2613267.8157142857,1266802.33,275.04,4.72
2426,2612408.119361702,1266973.8778723406,275.03,3.87
2427,2612505.3851020406,1266663.743265306,275.03,3.95
2428,2612695.3064705883,1266130.08,275.03,2.33
2429,2613186.81359375,1266974.251875,275.02,6.38
2430,2613381.5845454545,1266561.186060606,275.02,7.25
2431,2612581.9505128204,1266266.6697435898,275.01,3.52
2432,2613376.891904762,1266067.1752380952,275.01,5.17
2433,2613489.336349206,1266534.5561904763,275.01,6.33
2434,2612661.3393023256,1266203.8706976746,275.0,3.7
2435,2613040.675045045,1266847.7962162164,275.0,5.94
2436,2612998.2186075947,1266844.8774683543,274.99,5.01
2437,2613256.4595454545,1266635.7163636363,274.99,5.29
2438,2612575.466734694,1266086.5697959184,274.98,3.95
2439,2613319.8352631577,1266732.9221052632,274.98,5.5
2440,2612474.774736842,1266953.382631579,274.97,3.48
2441,2612696.966956522,1266181.6886956522,274.97,3.83
2442,2612777.178076923,1266775.8876923078,274.97,7.05
2443,2613260.870740741,1266873.968888889,274.97,2.93
2444,2613411.6712371134,1266331.1521649486,274.97,5.56
2445,2613448.679792531,1266536.2501244815,274.97,8.76
2446,2612640.1684615384,1266094.0714529916,274.96,6.1
2447,2613004.0776744187,1266798.934651163,274.96,5.23
2448,2613055.912352941,1266753.885882353,274.96,5.2
2449,2612780.861884058,1266764.58,274.94,4.69
2450,2613096.232272727,1266787.4777272728,274.94,5.29
2451,2613485.8824271844,1266526.6236893204,274.94,5.73
2452,2613041.005,1266852.9341666668,274.92,3.91
2453,2613316.417878788,1266660.458787879,274.9,3.24
2454,2613321.544634146,1266644.9702439024,274.9,3.61
2455,2612436.914313725,1266923.6388235297,274.89,5.7
2456,2612699.21,1266689.653333333,274.89,4.89
2457,2612444.572982456,1266930.9659649124,274.88,6.02
2458,2612564.813333333,1266085.7355555557,274.88,5.35
2459,2612740.267254902,1266716.0652941177,274.88,5.7
2460,2613031.9529166664,1266808.694583333,274.88,5.53
2461,2613362.676511628,1266598.4927906978,274.87,5.23
2462,2613443.579152542,1266536.3342372882,274.87,4.33
2463,2612821.791764706,1266121.153529412,274.86,3.29
2464,2613037.9335714285,1266779.3002380952,274.86,5.17
2465,2613263.2579069766,1266531.7854263566,274.86,6.41
2466,2612515.6903448272,1266794.9506896553,274.85,4.3
2467,2612148.583416149,1266952.0551552796,274.83,7.16
2468,2612771.17,1266785.252,274.82,6.31
2469,2613000.3577227723,1266796.6097029704,274.82,5.67
2470,2613192.642987013,1266860.274805195,274.82,4.95
2471,2612327.021304348,1266919.427826087,274.81,4.69
2472,2612863.4403448272,1266845.847241379,274.81,6.08
2473,2613326.9203225807,1266746.2090322585,274.8,3.14
2474,2613401.912608696,1266334.0908695653,274.8,3.83
2475,2612603.345053763,1266852.413333333,274.79,5.44
2476,2612688.822771084,1266256.3872289157,274.79,5.14
2477,2612389.5955172414,1266976.028275862,274.76,3.04
2478,2613107.602067039,1266834.292290503,274.76,7.55
2479,2613257.8947058823,1266881.240130719,274.76,6.98
2480,2612413.658735632,1266446.028275862,274.75,5.26
2481,2612656.597391304,1266773.58,274.74,5.41
2482,2613074.4355555554,1266851.4292063492,274.74,6.33
2483,2612207.919473684,1266880.132631579,274.73,4.26
2484,2612211.65734375,1266971.08390625,274.73,6.38
2485,2612486.578979592,1266950.355510204,274.73,3.95
2486,2612631.227222222,1266227.83,274.73,3.39
2487,2612649.718235294,1266175.1486274512,274.73,4.03
2488,2612649.6776190475,1266894.9609523811,274.73,6.33
2489,2612664.58,1266180.6700000002,274.73,3.99
2490,2612975.4829411763,1266613.771176471,274.73,3.29
2491,2613390.8627586206,1266575.1662068963,274.73,4.3
2492,2612108.13,1266918.766868687,274.72,5.61
2493,2612199.8059259257,1266881.8114814817,274.72,4.15
2494,2612381.028148148,1266943.5522222223,274.72,4.15
2495,2612796.9715841585,1266840.07009901,274.72,5.67
2496,2613121.157777778,1266839.7744444446,274.72,4.15
2497,2613126.798367346,1266752.5340816327,274.72,5.59
2498,2613243.1803144654,1266554.1743396227,274.72,7.11
2499,2613358.3070833334,1266618.125138889,274.72,6.77
2500,2612133.543043478,1266910.7973913045,274.71,2.71
2501,2612106.768888889,1266751.394814815,274.7,4.15
2502,2612142.4453153154,1266949.8097297298,274.7,5.94
2503,2612174.7966666664,1266582.7466666668,274.7,1.69
2504,2612997.939210526,1266850.632631579,274.7,4.92
2505,2613177.344285714,1266990.734761905,274.7,3.66
2506,2613246.539774436,1266716.5236090226,274.7,6.51
2507,2612379.268888889,1266947.9966666668,274.69,2.39
2508,2612400.766363636,1266919.6254545455,274.69,4.18
2509,2612529.5907843136,1266307.8447058825,274.69,4.03
2510,2612658.885263158,1266925.5615789474,274.69,7.78
2511,2612701.3971232874,1266783.3265753426,274.69,4.82
2512,2612755.623150685,1266967.227260274,274.69,6.82
2513,2612801.083488372,1266128.1206976746,274.69,5.23
2514,2612153.344285714,1266870.2704761906,274.68,5.17
2515,2612372.855,1266986.23,274.68,7.98
2516,2612524.706388889,1266081.3925,274.68,4.79
2517,2612654.326078431,1266751.491764706,274.68,4.03
2518,2613451.203770492,1266517.9324590166,274.68,6.23
2519,2613450.137692308,1266200.856923077,274.68,7.88
2520,2612467.605409836,1266953.3504918034,274.67,4.41
2521,2612478.2476470587,1266943.109411765,274.67,2.33
2522,2612624.2014285717,1266841.2585714287,274.67,5.59
2523,2612692.8345454545,1266714.223939394,274.67,4.58
2524,2612974.474660194,1266848.8154368934,274.67,8.1
2525,2613030.521304348,1266953.58,274.67,2.71
2526,2613192.537821229,1266878.454301676,274.67,7.55
2527,2612425.0662745098,1266973.7074509806,274.66,5.7
2528,2612641.457160494,1266669.4997530866,274.66,5.08
2529,2612810.313673469,1266796.08,274.66,5.59
2530,2612935.428245614,1266985.4396491228,274.66,4.26
2531,2612949.0545283016,1266604.7781132075,274.66,4.11
2532,2612954.93,1266612.0716666668,274.66,4.37
2533,2612163.1525225225,1266922.1700900905,274.65,5.94
2534,2612781.514955752,1266980.7215929204,274.64,6.0
2535,2613086.61,1266856.56,274.64,4.89
2536,2612227.255,1266889.4371428571,274.63,2.99
2537,2612796.443559322,1266629.4105084746,274.63,4.33
2538,2613000.3741860464,1266806.4753488372,274.63,3.7
2539,2612197.83,1266873.4400000002,274.62,3.99
2540,2612411.58,1266988.0466666666,274.62,3.09
2541,2613402.4187323945,1266354.1011267607,274.62,4.75
2542,2613464.095465465,1266565.6475675676,274.62,10.3
2543,2612703.521304348,1266850.6669565218,274.61,3.83
2544,2612808.423617021,1266764.1651063832,274.61,8.65
2545,2612904.2403448275,1266992.2662068966,274.61,6.79
2546,2612795.51372093,1266988.2815503876,274.6,6.41
2547,2613430.039356725,1266563.6764912282,274.6,7.38
2548,2612648.4011864406,1266859.859661017,274.59,4.33
2549,2612156.2089473684,1266858.698421053,274.58,4.92
2550,2613102.93,1266782.3966666667,274.58,4.37
2551,2613305.923103448,1266659.5713793105,274.58,4.3
2552,2613374.281898734,1266589.9470886076,274.58,5.01
2553,2612747.61125,1266714.26125,274.57,5.05
2554,2612785.049117647,1266476.7564705885,274.57,4.65
2555,2613039.6106629837,1266804.9418784531,274.57,7.59
2556,2612406.2675,1266918.13,274.56,5.05
2557,2613333.926296296,1266735.8577777778,274.56,2.93
2558,2612608.0179310343,1266798.3386206897,274.55,4.3
2559,2612924.966,1266954.2880000002,274.55,6.31
2560,2613050.438035714,1266994.54875,274.55,5.97
2561,2613298.9292957745,1266808.4532394367,274.55,6.72
2562,2613306.8223076924,1266664.1953846156,274.55,2.03
2563,2613381.678913044,1266580.7430434783,274.55,5.41
2564,2612659.540714286,1266839.6960714287,274.53,5.97
2565,2612786.434347826,1266123.023478261,274.53,6.05
2566,2612914.569189189,1266810.955,274.53,6.86
2567,2613210.145748032,1266968.5918110237,274.56,6.36
2568,2612506.043043478,1266872.373478261,274.52,5.41
2569,2613207.3412676053,1266989.9814084508,274.52,4.75
2570,2612955.7716666665,1266624.505,274.51,4.37
2571,2612695.717837837,1266685.8772972974,274.5,4.85
2572,2612719.110769231,1266131.1953846156,274.5,2.88
2573,2613082.9848387097,1266748.1875268817,274.5,5.44
2574,2612752.843114754,1266690.5636065574,274.49,6.23
2575,2613139.6431578947,1266828.7971052632,274.49,4.92
2576,2613314.6820833334,1266774.6372916668,274.49,5.53
2577,2612797.8646938773,1266755.6820408164,274.48,3.95
2578,2613325.0520183486,1266772.6992660551,274.47,8.33
2579,2612539.203770492,1266873.0963934427,274.46,4.41
2580,2612643.939210526,1266737.5668421052,274.46,4.92
2581,2613125.016792453,1266904.5328301887,274.46,4.11
2582,2613406.472696629,1266359.0519101124,274.46,5.32
2583,2612485.93,1266947.0133333334,274.45,3.09
2584,2612616.447204301,1266814.2735483872,274.45,5.44
2585,2612695.736060606,1266711.2012121212,274.45,4.58
2586,2612802.932469136,1266922.7343209877,274.45,5.08
2587,2612961.439859154,1266994.5095774648,274.45,4.75
2588,2613172.5585714285,1266767.9316483515,274.44,5.38
2589,2612522.092962963,1266822.4503703704,274.43,4.15
2590,2613167.783846154,1266985.0223076923,274.43,4.07
2591,2612750.218235294,1266686.1035294118,274.42,5.2
2592,2613098.4107017545,1266823.948421053,274.42,6.02
2593,2613427.3,1266540.685,274.4,5.64
2594,2612673.6881395346,1266707.1555813954,274.39,5.23
2595,2612723.15739726,1266927.001232877,274.39,6.82
2596,2612961.925081967,1266837.58,274.38,4.41
2597,2613042.308160919,1266886.9018390805,274.38,5.26
2598,2613418.925,1266340.84,274.38,5.64
2599,2612571.7133333334,1266410.7163636363,274.37,4.58
2600,2612648.855609756,1266683.1958536587,274.37,5.11
2601,2612864.407777778,1266989.3716666668,274.37,4.79
2602,2613492.5779166664,1266540.08,274.37,5.53
2603,2612706.798367346,1266800.3248979594,274.36,5.59
2604,2612863.354137931,1266959.8845977013,274.36,5.26
2605,2612649.477826087,1266925.8136956522,274.35,5.41
2606,2613150.1725531914,1266908.3193617023,274.35,5.47
2607,2612145.9721052637,1266860.4944736843,274.34,4.92
2608,2612393.7133333334,1266975.718888889,274.34,2.39
2609,2612526.521304348,1266944.8843478262,274.34,2.71
2610,2612786.62375,1266744.11125,274.34,5.05
2611,2612938.8558064518,1266990.4187096774,274.34,5.44
2612,2613218.675936396,1266978.2019081272,274.34,9.49
2613,2613281.410487805,1266673.086097561,274.34,5.11
2614,2612862.9571028035,1266944.5940186917,274.33,5.84
2615,2612518.5744444444,1266808.6966666668,274.32,5.35
2616,2613002.415714286,1266853.7407142858,274.32,2.99
2617,2613412.406190476,1266348.5371428572,275.07,5.78
2618,2612238.1709836065,1266883.3586885247,274.31,4.41
2619,2612758.743861386,1266973.278019802,274.31,5.67
2620,2612822.0768085103,1266998.3140425533,274.31,5.47
2621,2612662.9039726024,1266774.1142465754,274.3,4.82
2622,2612665.141904762,1266854.972857143,274.29,3.66
2623,2612770.181369863,1266943.8060273973,274.29,6.82
2624,2612554.345231788,1266875.9773509935,274.28,6.93
2625,2612599.14754386,1266824.5273684212,274.28,4.26
2626,2612934.2697058823,1266997.83,274.28,4.65
2627,2613309.395151515,1266789.7504545455,274.28,6.48
2628,2613456.916764706,1266492.771176471,274.28,4.65
2629,2612649.1675,1266845.9612500002,274.27,5.05
2630,2612706.350588235,1266827.455,274.27,4.65
2631,2612723.231265823,1266714.2698734177,274.27,5.01
2632,2613127.31852459,1266768.973442623,274.27,4.41
2633,2613135.1402040813,1266998.6820408164,274.27,5.59
2634,2612731.7966666664,1266781.939375,274.26,5.53
2635,2613297.2811627905,1266739.3474418605,274.26,3.7
2636,2613414.3447766323,1266579.047353952,274.26,9.62
2637,2612677.9588288288,1266769.3367567568,274.25,5.94
2638,2612809.858260869,1266992.0582608697,274.25,5.41
2639,2612873.913333333,1266795.9466666668,274.25,3.09
2640,2612780.270909091,1266747.5481818183,274.24,5.92
2641,2613328.7014285717,1266692.0085714287,274.23,2.59
2642,2612865.1855555554,1266937.2493121694,274.22,7.76
2643,2613303.1425,1266799.626875,274.22,7.14
2644,2612433.322982456,1266404.834385965,274.2,4.26
2645,2612939.142820513,1266981.250940171,274.2,6.1
2646,2613135.4184615384,1266992.3540384616,274.2,5.75
2647,2613381.0323809525,1266607.0538095238,274.2,8.18
2648,2613285.719285714,1266670.972857143,274.19,2.99
2649,2612787.028148148,1266638.6262962965,274.18,4.15
2650,2613289.5955172414,1266805.2179310345,274.18,3.04
2651,2613440.88,1266527.9329411765,274.17,4.65
2652,2613442.1734782606,1266543.8698550726,274.17,4.69
2653,2612827.8555639097,1266995.4935338346,274.16,6.51
2654,2613214.613146067,1266757.383370787,274.16,5.32
2655,2613412.044772727,1266560.170909091,274.16,5.29
2656,2613440.762075472,1266192.1649056606,274.16,5.81
2657,2612655.1939097745,1266885.8619548874,274.14,6.51
2658,2612106.2453846154,1266854.6665384616,274.13,4.07
2659,2612409.844285714,1266979.8895238095,274.13,2.59
2660,2613101.2223076923,1266805.7492307692,274.13,4.55
2661,2612654.2391549293,1266930.8652112675,274.12,6.72
2662,2612973.8728571427,1266794.515714286,274.12,4.72
2663,2613390.94372549,1266597.466554622,274.12,10.66
2664,2613167.8276744187,1266996.1904651164,274.11,5.23
2665,2613410.101830986,1266276.1504225354,274.11,4.75
2666,2612155.049642857,1266997.0085714287,274.1,4.22
2667,2612591.391904762,1266901.641904762,274.09,5.78
2668,2613003.4225531914,1266788.1491489362,274.09,5.47
2669,2612173.7941791043,1266873.5202985075,274.07,4.62
2670,2612355.476153846,1266915.9934615386,274.06,4.07
2671,2612362.341656442,1266982.0585276077,274.06,7.2
2672,2612910.863812949,1266862.1663309354,274.06,6.65
2673,2612924.3072151896,1266961.2318987343,274.06,5.01
2674,2612422.617804878,1266985.6897560975,274.05,3.61
2675,2612840.985769231,1266839.628076923,274.05,7.05
2676,2612711.216956522,1266848.286521739,274.04,3.83
2677,2612853.391363636,1266988.9777272728,274.04,5.29
2678,2612918.3824271844,1266897.7790291265,274.04,5.73
2679,2613290.5585714285,1266809.3514285714,274.04,4.72
2680,2612186.3276744187,1266869.6613953488,274.03,3.7
2681,2612794.936451613,1266896.413333333,274.03,5.44
2682,2612921.960645161,1266985.571935484,274.02,4.44
2683,2612929.6716666664,1266984.0904166668,274.02,3.91
2684,2613403.262075472,1266564.7026415097,274.02,4.11
2685,2612802.972465753,1266982.134794521,274.01,4.82
